path	size	sha256	asset
postgres-ext/artifacts/src/pg_cron-1.6.7.tar.gz	56790	d950bc29155f31017567e23a31d268ff672e98276c0e9d062512fb7870351f03	postgres-ext_artifacts_src_pg_cron-1.6.7.tar.gz
postgres-ext/artifacts/src/pg_partman-4.7.4.tar.gz	1294058	e81e9b4edbd36490be6389e2a593cac9a55b1694ba84f8fd4b08df5b17d6233e	postgres-ext_artifacts_src_pg_partman-4.7.4.tar.gz
postgres-ext/artifacts/src/pg_partman-5.4.3.tar.gz	1356720	c52e3b8cf80d306468f48fbdb1905e4c2574bf8362240af57aebbbf9e18c6fe2	postgres-ext_artifacts_src_pg_partman-5.4.3.tar.gz
postgres-ext/artifacts/src/pg_repack-1.5.3.tar.gz	100851	9439892c0b7c7575677f61133e5692f3e8cfd5c6688c5db4fb202320c668c745	postgres-ext_artifacts_src_pg_repack-1.5.3.tar.gz
postgres-ext/artifacts/src/pgvector-0.8.5.tar.gz	127667	6f88a5cbdde31666f4b6c1a6b75c51dcbeffe58f9a7d2b26e502d5a6e5e14d44	postgres-ext_artifacts_src_pgvector-0.8.5.tar.gz
postgres-ext/artifacts/src/timescaledb-2.28.2.tar.gz	8888434	34aa87f33e774ba4f15b615443618d84c3948b46a8e90115c9606b2a26613648	postgres-ext_artifacts_src_timescaledb-2.28.2.tar.gz
redis/artifacts/src/redis-6.2.16.tar.gz	2496391	846bff83c26d827d49f8cc8114ea9d1e72eea1169f7de36b8135ea2cec104e7d	redis_artifacts_src_redis-6.2.16.tar.gz
redis/artifacts/src/redis-7.0.15.tar.gz	2994329	98066f5363504b26c34dd20fbcc3c957990d764cdf42576c836fc021073f4341	redis_artifacts_src_redis-7.0.15.tar.gz
redis/artifacts/src/redis-7.2.7.tar.gz	3394075	72c081e3b8cfae7144273d26d76736f08319000af46c01515cad5d29765cead5	redis_artifacts_src_redis-7.2.7.tar.gz
redis/artifacts/src/redis-7.4.2.tar.gz	3533864	4ddebbf09061cbb589011786febdb34f29767dd7f89dbe712d2b68e808af6a1f	redis_artifacts_src_redis-7.4.2.tar.gz
runc/artifacts/src/runc-1.1.12.tar.gz	2522196	be31b07d6a54a8f234016501c300ad04b6c428c56588e7eca8c3b663308db208	runc_artifacts_src_runc-1.1.12.tar.gz
runc/artifacts/src/runc-1.1.15.tar.gz	2544023	8446718a107f3e437bc33a4c9b89b94cb24ae58ed0a49d08cd83ac7d39980860	runc_artifacts_src_runc-1.1.15.tar.gz
runc/artifacts/src/runc-1.2.6.tar.gz	2763135	19b280702341f33ff353fa254d1dbdb67f6aab2c74395f6d651a17524f68e752	runc_artifacts_src_runc-1.2.6.tar.gz
rust/artifacts/src/mrustc-0.12.0.tar.gz	1437209	c1ba35f5fc5c4ca2952d9f5526e900dcb6632ea7fd4d71fa58029b3bb563ae56	rust_artifacts_src_mrustc-0.12.0.tar.gz
rust/artifacts/src/rustc-1.90.0-src.tar.gz	602086131	799a9f9cba4ed5351e071048bcf6b5560755d9009648def33a407dd4961f9b7e	rust_artifacts_src_rustc-1.90.0-src.tar.gz
samba-ad/artifacts/src/gnutls-3.8.4.tar.xz	6487520	2bea4e154794f3f00180fa2a5c51fe8b005ac7a31cd58bd44cdfa7f36ebc3a9b	samba-ad_artifacts_src_gnutls-3.8.4.tar.xz
samba-ad/artifacts/src/krb5-1.21.3.tar.gz	9136145	b7a4cd5ead67fb08b980b21abd150ff7217e85ea320c9ed0c6dadd304840ad35	samba-ad_artifacts_src_krb5-1.21.3.tar.gz
samba-ad/artifacts/src/nettle-3.9.1.tar.gz	2396741	ccfeff981b0ca71bbd6fbcb054f407c60ffb644389a5be80d6716d5b550c6ce3	samba-ad_artifacts_src_nettle-3.9.1.tar.gz
samba-ad/artifacts/src/samba-4.21.3.tar.gz	42654317	ae2179a613e7a5d4088735ab100d4ca1cae0f92374d6307e22eaec13ad90125c	samba-ad_artifacts_src_samba-4.21.3.tar.gz
